customer_id,product_id,sales_transaction_date,,dealership_id,,,,,,,,,,
29604,3,27-02-2017 00:00,09:22:00,,,,,,,,,,,
29635,3,23-09-2015 00:00,20:17:00,,,,,,,,,,,
29644,3,11-03-2018 00:00,03:14:00,11,,,,,,,,,,
29673,3,08-05-2017 00:00,20:59:00,2,,,,,,,,,,
29811,3,02-04-2018 00:00,05:58:00,9,,,,,,,,,,
29828,3,23-05-2017 00:00,12:48:00,,,,,,,,,,,
29923,3,04-09-2016 00:00,03:50:00,,,,,,,,,,,
29948,3,23-07-2016 00:00,16:12:00,,,,,,,,,,,
30016,3,05-11-2014 00:00,07:30:00,7,,,,,,,,,,
30034,3,01-08-2015 00:00,07:33:00,18,,,,,,,,,,
30130,3,07-09-2016 00:00,06:34:00,19,,,,,,,,,,
30165,3,30-04-2015 00:00,04:34:00,,,,,,,,,,,
30204,3,04-04-2016 00:00,18:25:00,2,,,,,,,,,,
30206,3,28-06-2017 00:00,07:26:00,11,,,,,,,,,,
30219,3,01-10-2016 00:00,15:36:00,2,,,,,,,,,,
30226,3,29-09-2016 00:00,20:55:00,3,,,,,,,,,,
30315,3,14-04-2018 00:00,05:08:00,,,,,,,,,,,
30483,3,12-01-2017 00:00,12:54:00,10,,,,,,,,,,
30510,3,11-03-2016 00:00,08:32:00,,,,,,,,,,,
30560,3,03-12-2015 00:00,15:21:00,,,,,,,,,,,
30821,3,06-04-2016 00:00,01:40:00,19,,,,,,,,,,
30858,3,18-10-2018 00:00,02:25:00,10,,,,,,,,,,
30906,3,17-11-2016 00:00,13:44:00,,,,,,,,,,,
30945,3,24-10-2017 00:00,02:05:00,,,,,,,,,,,
31097,3,22-05-2013 00:00,19:43:00,,,,,,,,,,,
31107,3,26-09-2015 00:00,14:15:00,2,,,,,,,,,,
31182,3,15-10-2018 00:00,08:41:00,18,,,,,,,,,,
31320,3,11-07-2013 00:00,18:14:00,,,,,,,,,,,
31332,3,29-10-2018 00:00,04:43:00,7,,,,,,,,,,
31343,3,07-05-2013 00:00,20:07:00,,,,,,,,,,,
31395,3,04-06-2017 00:00,09:02:00,,,,,,,,,,,
31395,3,08-07-2017 00:00,06:31:00,,,,,,,,,,,
31399,3,03-10-2016 00:00,23:12:00,,,,,,,,,,,
31402,3,20-10-2015 00:00,01:04:00,,,,,,,,,,,
31419,3,15-12-2018 00:00,17:28:00,15,,,,,,,,,,
31438,3,10-07-2013 00:00,10:18:00,,,,,,,,,,,
31534,3,11-10-2018 00:00,07:13:00,19,,,,,,,,,,
31700,3,16-07-2013 00:00,18:16:00,,,,,,,,,,,
31764,3,10-02-2017 00:00,00:33:00,18,,,,,,,,,,
31777,3,04-09-2013 00:00,00:03:00,,,,,,,,,,,
31788,3,22-01-2017 00:00,16:40:00,,,,,,,,,,,
32012,3,11-05-2015 00:00,21:17:00,,,,,,,,,,,
32102,3,14-06-2014 00:00,01:34:00,,,,,,,,,,,
32113,3,30-09-2018 00:00,17:18:00,15,,,,,,,,,,
32124,3,07-03-2016 00:00,02:48:00,,,,,,,,,,,
32126,3,31-05-2014 00:00,17:50:00,,,,,,,,,,,
32132,3,01-04-2017 00:00,18:22:00,,,,,,,,,,,
32147,3,12-06-2015 00:00,13:58:00,,,,,,,,,,,
32201,3,10-11-2016 00:00,00:13:00,1,,,,,,,,,,
32272,3,17-11-2018 00:00,16:04:00,9,,,,,,,,,,
32274,3,09-08-2016 00:00,21:09:00,,,,,,,,,,,
32398,3,30-05-2017 00:00,12:49:00,18,,,,,,,,,,
32404,3,17-01-2018 00:00,03:22:00,,,,,,,,,,,
32458,3,01-01-2016 00:00,15:39:00,,,,,,,,,,,
32532,3,21-08-2017 00:00,13:54:00,,,,,,,,,,,
32600,3,25-09-2018 00:00,21:25:00,3,,,,,,,,,,
32830,3,16-09-2016 00:00,20:43:00,19,,,,,,,,,,
32981,3,24-09-2014 00:00,23:39:00,,,,,,,,,,,
33041,3,02-10-2015 00:00,03:55:00,18,,,,,,,,,,
33043,3,18-11-2017 00:00,09:30:00,10,,,,,,,,,,
33049,3,27-11-2015 00:00,04:35:00,10,,,,,,,,,,
33060,3,12-02-2018 00:00,12:44:00,,,,,,,,,,,
33118,3,16-03-2014 00:00,20:15:00,,,,,,,,,,,
33119,3,22-03-2016 00:00,18:32:00,5,,,,,,,,,,
33137,3,27-02-2017 00:00,22:07:00,3,,,,,,,,,,
33160,3,15-04-2016 00:00,15:47:00,19,,,,,,,,,,
33190,3,16-10-2018 00:00,07:58:00,2,,,,,,,,,,
33200,3,30-12-2016 00:00,22:43:00,,,,,,,,,,,
33260,3,03-12-2018 00:00,07:15:00,,,,,,,,,,,
33483,3,27-06-2018 00:00,17:16:00,18,,,,,,,,,,
33572,3,06-09-2014 00:00,05:32:00,,,,,,,,,,,
33592,3,28-07-2016 00:00,06:23:00,3,,,,,,,,,,
33594,3,14-10-2016 00:00,05:29:00,1,,,,,,,,,,
33598,3,24-08-2016 00:00,10:13:00,1,,,,,,,,,,
33735,3,08-05-2015 00:00,10:10:00,10,,,,,,,,,,
33767,3,24-01-2017 00:00,23:14:00,9,,,,,,,,,,
33843,3,27-08-2017 00:00,09:34:00,8,,,,,,,,,,
33972,3,17-01-2016 00:00,01:51:00,3,,,,,,,,,,
33978,3,16-08-2018 00:00,20:33:00,15,,,,,,,,,,
34034,3,05-11-2017 00:00,15:50:00,16,,,,,,,,,,
34178,3,01-12-2015 00:00,23:53:00,,,,,,,,,,,
34226,3,07-05-2017 00:00,22:00:00,,,,,,,,,,,
34268,3,23-02-2017 00:00,20:56:00,14,,,,,,,,,,
34447,3,03-03-2018 00:00,09:50:00,,,,,,,,,,,
34577,3,18-09-2015 00:00,12:43:00,,,,,,,,,,,
34674,3,28-03-2015 00:00,00:28:00,,,,,,,,,,,
34706,3,24-02-2017 00:00,10:23:00,14,,,,,,,,,,
34806,3,22-01-2017 00:00,19:41:00,,,,,,,,,,,
34985,3,02-01-2018 00:00,07:56:00,,,,,,,,,,,
35202,3,27-11-2018 00:00,23:07:00,,,,,,,,,,,
35479,3,03-02-2016 00:00,17:43:00,1,,,,,,,,,,
35527,3,04-09-2013 00:00,04:17:00,,,,,,,,,,,
35541,3,03-05-2017 00:00,07:40:00,16,,,,,,,,,,
35549,3,18-10-2014 00:00,04:06:00,,,,,,,,,,,
35607,3,18-08-2016 00:00,01:28:00,,,,,,,,,,,
35643,3,13-04-2016 00:00,05:50:00,11,,,,,,,,,,
35684,3,19-12-2017 00:00,17:48:00,17,,,,,,,,,,
35694,3,14-08-2015 00:00,23:16:00,10,,,,,,,,,,
35738,3,07-06-2015 00:00,01:47:00,,,,,,,,,,,
35819,3,08-07-2014 00:00,12:52:00,,,,,,,,,,,
35882,3,16-08-2015 00:00,09:12:00,,,,,,,,,,,
35938,3,06-12-2016 00:00,14:13:00,19,,,,,,,,,,
35975,3,04-11-2014 00:00,07:24:00,,,,,,,,,,,
36007,3,25-10-2016 00:00,14:43:00,7,,,,,,,,,,
36011,3,21-02-2017 00:00,01:31:00,19,,,,,,,,,,
36051,3,02-10-2018 00:00,12:39:00,6,,,,,,,,,,
36061,3,21-03-2017 00:00,02:24:00,,,,,,,,,,,
36062,3,13-05-2013 00:00,07:20:00,,,,,,,,,,,
36116,3,02-10-2017 00:00,22:01:00,19,,,,,,,,,,
36120,3,29-09-2013 00:00,20:38:00,,,,,,,,,,,
36140,3,22-08-2016 00:00,06:12:00,3,,,,,,,,,,
36159,3,20-07-2016 00:00,18:51:00,19,,,,,,,,,,
36172,3,20-10-2015 00:00,06:10:00,,,,,,,,,,,
36218,3,18-04-2014 00:00,13:48:00,,,,,,,,,,,
36252,3,14-10-2014 00:00,21:40:00,,,,,,,,,,,
36265,3,17-06-2017 00:00,08:33:00,,,,,,,,,,,
36282,3,14-09-2017 00:00,13:40:00,,,,,,,,,,,
36301,3,31-10-2018 00:00,14:05:00,18,,,,,,,,,,
36358,3,27-05-2018 00:00,11:09:00,3,,,,,,,,,,
36555,3,28-09-2017 00:00,04:29:00,7,,,,,,,,,,
36573,3,15-10-2017 00:00,23:48:00,11,,,,,,,,,,
36582,3,28-07-2013 00:00,03:29:00,,,,,,,,,,,
36683,3,01-10-2018 00:00,11:50:00,,,,,,,,,,,
36789,3,20-05-2016 00:00,02:02:00,1,,,,,,,,,,
36812,3,28-11-2016 00:00,21:45:00,2,,,,,,,,,,
36833,3,06-06-2018 00:00,02:19:00,,,,,,,,,,,
36959,3,01-06-2013 00:00,11:16:00,,,,,,,,,,,
37022,3,29-03-2016 00:00,04:13:00,10,,,,,,,,,,
37058,3,28-07-2015 00:00,20:09:00,9,,,,,,,,,,
37096,3,30-01-2015 00:00,11:40:00,4,,,,,,,,,,
37105,3,02-10-2018 00:00,11:52:00,13,,,,,,,,,,
37115,3,25-10-2017 00:00,08:06:00,2,,,,,,,,,,
37292,3,10-12-2018 00:00,19:57:00,,,,,,,,,,,
37323,3,18-05-2018 00:00,14:02:00,10,,,,,,,,,,
37338,3,23-06-2015 00:00,21:43:00,,,,,,,,,,,
37490,3,20-11-2018 00:00,12:58:00,,,,,,,,,,,
37493,3,05-11-2017 00:00,12:33:00,16,,,,,,,,,,
37530,3,07-05-2015 00:00,18:40:00,,,,,,,,,,,
37571,3,15-11-2018 00:00,17:11:00,,,,,,,,,,,
37576,3,31-05-2016 00:00,18:46:00,6,,,,,,,,,,
37659,3,12-05-2017 00:00,11:03:00,,,,,,,,,,,
37675,3,30-07-2015 00:00,18:07:00,7,,,,,,,,,,
37727,3,12-02-2016 00:00,19:40:00,1,,,,,,,,,,
37855,3,06-07-2015 00:00,11:20:00,17,,,,,,,,,,
37916,3,05-06-2016 00:00,09:12:00,5,,,,,,,,,,
37989,3,25-09-2018 00:00,17:28:00,11,,,,,,,,,,
38005,3,18-09-2014 00:00,03:49:00,,,,,,,,,,,
38006,3,24-11-2016 00:00,12:23:00,,,,,,,,,,,
38100,3,01-04-2018 00:00,03:47:00,14,,,,,,,,,,
38168,3,29-09-2013 00:00,06:41:00,,,,,,,,,,,
38170,3,17-09-2013 00:00,12:30:00,,,,,,,,,,,
38285,3,28-09-2015 00:00,14:28:00,,,,,,,,,,,
38295,3,21-09-2017 00:00,21:50:00,5,,,,,,,,,,
38349,3,20-08-2018 00:00,12:52:00,1,,,,,,,,,,
38349,3,03-09-2018 00:00,12:51:00,,,,,,,,,,,
38374,3,15-11-2018 00:00,02:39:00,7,,,,,,,,,,
38457,3,31-12-2016 00:00,13:43:00,,,,,,,,,,,
38541,3,13-08-2015 00:00,13:48:00,,,,,,,,,,,
38714,3,16-05-2016 00:00,14:36:00,,,,,,,,,,,
38857,3,04-08-2014 00:00,01:54:00,,,,,,,,,,,
38859,3,08-05-2018 00:00,00:23:00,19,,,,,,,,,,
38930,3,21-11-2015 00:00,11:14:00,9,,,,,,,,,,
38960,3,17-06-2016 00:00,13:05:00,1,,,,,,,,,,
38970,3,31-08-2016 00:00,13:55:00,18,,,,,,,,,,
39131,3,26-11-2014 00:00,07:32:00,,,,,,,,,,,
39134,3,09-04-2015 00:00,19:07:00,,,,,,,,,,,
39260,3,24-09-2016 00:00,16:51:00,11,,,,,,,,,,
39385,3,28-03-2015 00:00,17:36:00,10,,,,,,,,,,
39416,3,13-11-2017 00:00,07:18:00,11,,,,,,,,,,
39421,3,24-06-2014 00:00,06:55:00,,,,,,,,,,,
39465,3,01-08-2017 00:00,21:28:00,,,,,,,,,,,
39486,3,01-06-2018 00:00,16:55:00,18,,,,,,,,,,
39578,3,16-09-2018 00:00,13:29:00,18,,,,,,,,,,
39651,3,26-03-2018 00:00,23:52:00,,,,,,,,,,,
39790,3,24-03-2017 00:00,07:26:00,,,,,,,,,,,
39909,3,20-04-2017 00:00,13:20:00,,,,,,,,,,,
39986,3,17-10-2016 00:00,21:50:00,,,,,,,,,,,
40052,3,05-12-2016 00:00,20:11:00,13,,,,,,,,,,
40084,3,26-12-2013 00:00,01:57:00,,,,,,,,,,,
40190,3,16-02-2017 00:00,07:05:00,,,,,,,,,,,
40205,3,02-11-2015 00:00,03:07:00,,,,,,,,,,,
40224,3,08-03-2018 00:00,06:08:00,,,,,,,,,,,
40244,3,26-07-2015 00:00,17:46:00,,,,,,,,,,,
40244,3,03-09-2015 00:00,17:27:00,10,,,,,,,,,,
40411,3,25-07-2017 00:00,05:10:00,18,,,,,,,,,,
40428,3,22-01-2018 00:00,04:16:00,,,,,,,,,,,
40506,3,20-07-2013 00:00,19:23:00,,,,,,,,,,,
40507,3,01-08-2018 00:00,08:48:00,8,,,,,,,,,,
40528,3,08-10-2014 00:00,08:24:00,,,,,,,,,,,
40583,3,21-09-2017 00:00,13:35:00,19,,,,,,,,,,
40604,3,05-09-2013 00:00,09:55:00,,,,,,,,,,,
40681,3,18-06-2018 00:00,22:35:00,,,,,,,,,,,
40724,3,28-05-2018 00:00,07:10:00,1,,,,,,,,,,
40952,3,20-01-2017 00:00,22:58:00,15,,,,,,,,,,
40989,3,05-10-2016 00:00,06:46:00,10,,,,,,,,,,
41021,3,21-08-2014 00:00,21:48:00,,,,,,,,,,,
41023,3,28-11-2015 00:00,09:55:00,18,,,,,,,,,,
41167,3,09-10-2015 00:00,05:21:00,,,,,,,,,,,
41236,3,10-10-2015 00:00,09:40:00,,,,,,,,,,,
41400,3,14-06-2014 00:00,22:15:00,,,,,,,,,,,
41407,3,25-09-2016 00:00,03:26:00,14,,,,,,,,,,
41462,3,12-04-2018 00:00,10:09:00,7,,,,,,,,,,
41474,3,20-08-2017 00:00,09:37:00,4,,,,,,,,,,
41512,3,01-08-2015 00:00,19:48:00,,,,,,,,,,,
41528,3,14-12-2017 00:00,01:11:00,4,,,,,,,,,,
41600,3,11-08-2018 00:00,19:09:00,1,,,,,,,,,,
41644,3,28-06-2016 00:00,20:10:00,9,,,,,,,,,,
41647,3,30-04-2017 00:00,09:15:00,19,,,,,,,,,,
41736,3,29-03-2015 00:00,13:39:00,5,,,,,,,,,,
41814,3,16-11-2014 00:00,00:11:00,19,,,,,,,,,,
41934,3,23-10-2013 00:00,22:20:00,,,,,,,,,,,
42138,3,30-09-2018 00:00,07:06:00,6,,,,,,,,,,
42163,3,01-02-2017 00:00,20:31:00,18,,,,,,,,,,
42177,3,28-09-2013 00:00,19:07:00,,,,,,,,,,,
42208,3,12-11-2014 00:00,21:58:00,,,,,,,,,,,
42278,3,01-06-2017 00:00,10:44:00,16,,,,,,,,,,
42368,3,24-05-2018 00:00,00:02:00,8,,,,,,,,,,
42392,3,06-04-2018 00:00,22:10:00,10,,,,,,,,,,
42450,3,11-06-2015 00:00,16:38:00,11,,,,,,,,,,
42460,3,18-05-2016 00:00,08:23:00,,,,,,,,,,,
42475,3,06-01-2018 00:00,06:46:00,,,,,,,,,,,
42498,3,03-11-2013 00:00,19:24:00,,,,,,,,,,,
42645,3,25-07-2018 00:00,02:00:00,18,,,,,,,,,,
42870,3,05-03-2014 00:00,11:48:00,,,,,,,,,,,
42968,3,29-08-2014 00:00,19:42:00,,,,,,,,,,,
42973,3,24-03-2018 00:00,23:17:00,5,,,,,,,,,,
42995,3,10-10-2016 00:00,13:09:00,,,,,,,,,,,
43076,3,04-09-2013 00:00,02:50:00,,,,,,,,,,,
43090,3,01-10-2018 00:00,18:57:00,10,,,,,,,,,,
43094,3,19-06-2018 00:00,11:03:00,1,,,,,,,,,,
43241,3,05-07-2014 00:00,01:33:00,,,,,,,,,,,
43268,3,28-05-2014 00:00,11:43:00,,,,,,,,,,,
43274,3,01-07-2017 00:00,11:06:00,17,,,,,,,,,,
43284,3,13-05-2016 00:00,04:37:00,,,,,,,,,,,
43421,3,24-11-2018 00:00,07:41:00,6,,,,,,,,,,
43454,3,12-02-2016 00:00,16:36:00,,,,,,,,,,,
43466,3,21-05-2013 00:00,00:51:00,,,,,,,,,,,
43544,3,30-09-2018 00:00,16:25:00,,,,,,,,,,,
43599,3,29-12-2015 00:00,19:03:00,,,,,,,,,,,
43613,3,09-12-2018 00:00,14:44:00,1,,,,,,,,,,
43669,3,27-09-2017 00:00,15:13:00,,,,,,,,,,,
43712,3,02-06-2017 00:00,15:45:00,7,,,,,,,,,,
43715,3,28-03-2015 00:00,13:04:00,,,,,,,,,,,
43907,3,19-01-2017 00:00,12:04:00,,,,,,,,,,,
43948,3,16-12-2015 00:00,04:38:00,,,,,,,,,,,
43980,3,04-06-2016 00:00,03:34:00,,,,,,,,,,,
44029,3,21-09-2015 00:00,17:47:00,,,,,,,,,,,
44097,3,13-09-2018 00:00,16:31:00,5,,,,,,,,,,
44179,3,01-06-2018 00:00,18:30:00,11,,,,,,,,,,
44207,3,09-08-2016 00:00,00:23:00,2,,,,,,,,,,
44274,3,05-06-2013 00:00,02:20:00,,,,,,,,,,,
44343,3,09-05-2016 00:00,19:47:00,5,,,,,,,,,,
44607,3,13-04-2015 00:00,03:59:00,,,,,,,,,,,
44422,3,04-08-2016 00:00,14:50:00,2,,,,,,,,,,
44425,3,22-03-2015 00:00,10:56:00,16,,,,,,,,,,
44484,3,20-02-2016 00:00,04:02:00,,,,,,,,,,,
44586,3,20-07-2017 00:00,04:23:00,,,,,,,,,,,
44590,3,08-09-2013 00:00,21:37:00,,,,,,,,,,,
44750,3,08-07-2015 00:00,17:03:00,1,,,,,,,,,,
44753,3,11-09-2018 00:00,17:08:00,15,,,,,,,,,,
44851,3,12-11-2015 00:00,04:44:00,2,,,,,,,,,,
44867,3,22-05-2015 00:00,07:56:00,19,,,,,,,,,,
44876,3,06-07-2016 00:00,03:09:00,,,,,,,,,,,
44998,3,09-03-2018 00:00,10:02:00,2,,,,,,,,,,
45070,3,31-05-2017 00:00,13:18:00,13,,,,,,,,,,
45080,3,24-04-2016 00:00,11:48:00,,,,,,,,,,,
45136,3,01-11-2017 00:00,18:14:00,20,,,,,,,,,,
45218,3,26-09-2016 00:00,03:58:00,18,,,,,,,,,,
45236,3,12-08-2018 00:00,07:02:00,7,,,,,,,,,,
45262,3,29-11-2014 00:00,07:56:00,,,,,,,,,,,
45357,3,17-09-2013 00:00,15:52:00,,,,,,,,,,,
45454,3,05-07-2017 00:00,12:51:00,3,,,,,,,,,,
45508,3,22-08-2018 00:00,01:21:00,1,,,,,,,,,,
45588,3,13-09-2017 00:00,21:38:00,10,,,,,,,,,,
45658,3,03-04-2018 00:00,15:58:00,,,,,,,,,,,
45731,3,21-03-2016 00:00,00:34:00,,,,,,,,,,,
45734,3,07-11-2015 00:00,09:24:00,18,,,,,,,,,,
45754,3,19-12-2014 00:00,03:06:00,,,,,,,,,,,
45884,3,08-06-2018 00:00,07:44:00,,,,,,,,,,,
45926,3,27-10-2017 00:00,12:25:00,1,,,,,,,,,,
45939,3,20-10-2015 00:00,14:59:00,,,,,,,,,,,
46058,3,06-11-2017 00:00,12:45:00,3,,,,,,,,,,
46162,3,26-10-2015 00:00,20:24:00,10,,,,,,,,,,
46179,3,09-04-2016 00:00,20:29:00,,,,,,,,,,,
46250,3,11-01-2015 00:00,13:43:00,,,,,,,,,,,
46278,3,01-11-2017 00:00,04:27:00,12,,,,,,,,,,
46300,3,23-11-2016 00:00,22:41:00,2,,,,,,,,,,
46331,3,20-06-2018 00:00,17:09:00,,,,,,,,,,,
46355,3,23-10-2014 00:00,17:53:00,7,,,,,,,,,,
46449,3,20-08-2014 00:00,23:07:00,18,,,,,,,,,,
46508,3,17-12-2015 00:00,16:57:00,18,,,,,,,,,,
46515,3,10-04-2014 00:00,09:12:00,,,,,,,,,,,
46574,3,03-10-2016 00:00,23:28:00,,,,,,,,,,,
46592,3,25-09-2017 00:00,07:35:00,,,,,,,,,,,
46617,3,27-11-2014 00:00,11:53:00,18,,,,,,,,,,
46672,3,20-05-2017 00:00,13:41:00,,,,,,,,,,,
46702,3,12-10-2014 00:00,19:44:00,,,,,,,,,,,
46729,3,04-11-2018 00:00,16:40:00,16,,,,,,,,,,
46751,3,05-01-2017 00:00,13:23:00,10,,,,,,,,,,
46776,3,25-05-2018 00:00,05:00:00,,,,,,,,,,,
46797,3,07-12-2015 00:00,21:41:00,11,,,,,,,,,,
46804,3,06-06-2015 00:00,02:57:00,7,,,,,,,,,,
46813,3,24-12-2013 00:00,01:06:00,,,,,,,,,,,
46850,3,20-07-2017 00:00,07:39:00,7,,,,,,,,,,
46913,3,16-12-2015 00:00,04:13:00,,,,,,,,,,,
47115,3,02-05-2016 00:00,07:51:00,,,,,,,,,,,
47190,3,30-04-2014 00:00,20:47:00,,,,,,,,,,,
47220,3,15-12-2017 00:00,23:11:00,6,,,,,,,,,,
47267,3,05-10-2017 00:00,22:07:00,19,,,,,,,,,,
47301,3,21-04-2015 00:00,07:41:00,,,,,,,,,,,
47344,3,24-07-2017 00:00,01:03:00,,,,,,,,,,,
47351,3,14-06-2017 00:00,19:53:00,,,,,,,,,,,
47357,3,10-02-2016 00:00,05:25:00,,,,,,,,,,,
47417,3,06-01-2016 00:00,04:38:00,16,,,,,,,,,,
47501,3,09-01-2017 00:00,05:31:00,,,,,,,,,,,
47503,3,13-05-2017 00:00,11:14:00,,,,,,,,,,,
47504,3,01-12-2015 00:00,07:44:00,,,,,,,,,,,
47505,3,01-10-2018 00:00,05:31:00,,,,,,,,,,,
47564,3,04-07-2018 00:00,07:00:00,,,,,,,,,,,
47577,3,10-08-2017 00:00,06:08:00,10,,,,,,,,,,
47648,3,05-11-2015 00:00,19:56:00,19,,,,,,,,,,
47653,3,20-05-2016 00:00,22:39:00,,,,,,,,,,,
47713,3,27-06-2016 00:00,15:03:00,,,,,,,,,,,
47725,3,21-09-2016 00:00,15:58:00,6,,,,,,,,,,
47738,3,02-08-2014 00:00,05:01:00,,,,,,,,,,,
47740,3,27-10-2015 00:00,14:11:00,,,,,,,,,,,
47800,3,20-08-2018 00:00,05:54:00,5,,,,,,,,,,
47810,3,15-07-2013 00:00,23:32:00,,,,,,,,,,,
47811,3,22-11-2018 00:00,05:31:00,2,,,,,,,,,,
47814,3,27-03-2016 00:00,23:33:00,12,,,,,,,,,,
47840,3,08-08-2018 00:00,08:37:00,2,,,,,,,,,,
47890,3,26-08-2018 00:00,20:16:00,,,,,,,,,,,
47939,3,02-02-2014 00:00,05:54:00,,,,,,,,,,,
47945,3,18-07-2016 00:00,11:13:00,,,,,,,,,,,
48034,3,07-08-2014 00:00,02:04:00,,,,,,,,,,,
48121,3,13-09-2017 00:00,17:56:00,,,,,,,,,,,
48184,3,04-09-2015 00:00,09:33:00,1,,,,,,,,,,
48186,3,02-06-2017 00:00,23:22:00,,,,,,,,,,,
48253,3,12-05-2017 00:00,06:03:00,10,,,,,,,,,,
48261,3,28-09-2018 00:00,11:32:00,10,,,,,,,,,,
48310,3,24-10-2016 00:00,23:55:00,9,,,,,,,,,,
48400,3,22-01-2018 00:00,02:47:00,12,,,,,,,,,,
48448,3,10-09-2018 00:00,15:55:00,5,,,,,,,,,,
48465,3,22-09-2018 00:00,19:55:00,,,,,,,,,,,
48502,3,08-09-2018 00:00,17:14:00,,,,,,,,,,,
48506,3,29-10-2016 00:00,01:15:00,,,,,,,,,,,
48522,3,06-07-2017 00:00,14:43:00,,,,,,,,,,,
48675,3,15-06-2015 00:00,09:32:00,1,,,,,,,,,,
48684,3,19-07-2017 00:00,15:40:00,18,,,,,,,,,,
48767,3,29-06-2018 00:00,13:18:00,13,,,,,,,,,,
48854,3,24-10-2016 00:00,17:36:00,10,,,,,,,,,,
48859,3,18-02-2017 00:00,23:54:00,1,,,,,,,,,,
48868,3,04-06-2013 00:00,01:55:00,,,,,,,,,,,
48926,3,25-10-2013 00:00,09:53:00,,,,,,,,,,,
49019,3,23-01-2017 00:00,10:26:00,,,,,,,,,,,
49068,3,06-06-2018 00:00,04:52:00,,,,,,,,,,,
49077,3,16-04-2017 00:00,16:31:00,3,,,,,,,,,,
49137,3,12-07-2017 00:00,23:59:00,14,,,,,,,,,,
49168,3,12-10-2016 00:00,22:42:00,,,,,,,,,,,
49170,3,30-04-2014 00:00,10:33:00,,,,,,,,,,,
49205,3,29-09-2017 00:00,02:48:00,,,,,,,,,,,
49271,3,20-08-2017 00:00,13:43:00,,,,,,,,,,,
49358,3,17-10-2018 00:00,11:27:00,17,,,,,,,,,,
49389,3,14-11-2018 00:00,06:42:00,7,,,,,,,,,,
49446,3,25-04-2016 00:00,18:44:00,14,,,,,,,,,,
49448,3,07-04-2015 00:00,23:38:00,,,,,,,,,,,
49606,3,01-04-2018 00:00,19:46:00,,,,,,,,,,,
49661,3,06-02-2017 00:00,14:58:00,,,,,,,,,,,
49688,3,28-12-2016 00:00,17:33:00,5,,,,,,,,,,
49743,3,16-03-2015 00:00,19:10:00,1,,,,,,,,,,
49783,3,07-01-2018 00:00,22:11:00,18,,,,,,,,,,
49785,3,19-04-2018 00:00,02:52:00,2,,,,,,,,,,
49876,3,21-10-2017 00:00,16:55:00,,,,,,,,,,,
49930,3,02-09-2016 00:00,19:14:00,18,,,,,,,,,,
49966,3,25-11-2016 00:00,21:16:00,,,,,,,,,,,
5,3,17-04-2014 00:00,11:55:00,,,,,,,,,,,
21,3,21-11-2014 00:00,15:58:00,,,,,,,,,,,
38,3,20-11-2018 00:00,18:25:00,,,,,,,,,,,
64,3,30-07-2014 00:00,23:14:00,,,,,,,,,,,
75,3,07-08-2015 00:00,08:05:00,,,,,,,,,,,
78,3,14-09-2013 00:00,19:52:00,,,,,,,,,,,
89,3,22-08-2017 00:00,13:21:00,,,,,,,,,,,
93,3,27-11-2015 00:00,03:52:00,,,,,,,,,,,
98,3,16-02-2016 00:00,18:18:00,,,,,,,,,,,
118,3,04-03-2017 00:00,07:38:00,18,,,,,,,,,,
130,3,11-07-2017 00:00,14:58:00,6,,,,,,,,,,
131,3,23-10-2016 00:00,06:46:00,,,,,,,,,,,
141,3,30-11-2014 00:00,18:38:00,,,,,,,,,,,
146,3,14-04-2017 00:00,05:55:00,20,,,,,,,,,,
167,3,03-06-2018 00:00,14:51:00,10,,,,,,,,,,
169,3,07-08-2016 00:00,22:25:00,2,,,,,,,,,,
179,3,30-05-2018 00:00,00:58:00,4,,,,,,,,,,
180,3,28-01-2017 00:00,12:43:00,18,,,,,,,,,,
197,3,25-09-2015 00:00,18:18:00,,,,,,,,,,,
200,3,08-05-2013 00:00,23:57:00,,,,,,,,,,,
206,3,07-05-2018 00:00,01:54:00,5,,,,,,,,,,
207,3,19-08-2017 00:00,05:11:00,,,,,,,,,,,
209,3,04-05-2015 00:00,13:27:00,,,,,,,,,,,
228,3,18-09-2013 00:00,08:53:00,,,,,,,,,,,
233,3,03-03-2016 00:00,12:04:00,12,,,,,,,,,,
235,3,31-03-2018 00:00,09:36:00,,,,,,,,,,,
235,3,03-04-2018 00:00,07:31:00,,,,,,,,,,,
237,3,25-08-2018 00:00,02:36:00,,,,,,,,,,,
242,3,08-11-2014 00:00,01:17:00,,,,,,,,,,,
243,3,10-03-2018 00:00,23:40:00,,,,,,,,,,,
264,3,27-08-2014 00:00,06:20:00,7,,,,,,,,,,
271,3,10-06-2018 00:00,02:22:00,,,,,,,,,,,
292,3,10-08-2015 00:00,05:25:00,,,,,,,,,,,
305,3,22-08-2017 00:00,09:27:00,11,,,,,,,,,,
305,3,06-09-2017 00:00,22:30:00,,,,,,,,,,,
307,3,19-11-2018 00:00,01:35:00,,,,,,,,,,,
323,3,03-06-2013 00:00,18:25:00,,,,,,,,,,,
330,3,02-05-2015 00:00,23:48:00,1,,,,,,,,,,
352,3,24-11-2017 00:00,06:41:00,7,,,,,,,,,,
357,3,29-05-2016 00:00,15:00:00,10,,,,,,,,,,
362,3,01-08-2017 00:00,22:27:00,2,,,,,,,,,,
382,3,10-06-2016 00:00,19:33:00,3,,,,,,,,,,
401,3,06-05-2018 00:00,04:35:00,11,,,,,,,,,,
